pin14,tri,pdir,pstreet,pcity,tcity,condo,av1,value,taxes,homeowner,white,black,hispanic,asian,medhinc,poverty,college,squarefoot,beds,walkscore,walkfac,elem_score,high_school_score,avg_school_score,appeal
1.4304E+13,Chicago,N,HERMITAGE,CHICAGO,CHICAGO,Non-condo,45812,1311053,6571.7202,0,0.79459924,0.06090204,0.11577133,0.11749497,106071,0.11944824,0.47021374,4252,5,85,Very Walkable,9,8,9,0
1.70422E+13,Chicago,W,GOETHE,CHICAGO,CHICAGO,Non-condo,73953,848000,7134.5601,1,0.88965124,0.022584334,0.045168668,0.069754146,87136,0.045903545,0.73097038,2280,3,98,Walker's Paradise,5,9,7,0
1.20132E+13,Chicago,N,OZARK,CHICAGO,CHICAGO,Non-condo,24448,295000,3655.6001,0,0.87956393,0.004499049,0.10382419,0.087385364,77679,0.011015912,0.20073439,2547,4,40,Car-Dependent,9,8,9,1983
1.91532E+13,Chicago,S,KILPATRICK,CHICAGO,CHICAGO,Non-condo,20024,192000,1147.13,1,0.63996696,0.042939719,0.62180018,0.29066887,36689,0.083147071,0.063477874,432,1,62,Somewhat Walkable,5,5,5,2405
1.71022E+13,Chicago,E,NORTH WATER,CHICAGO,CHICAGO,Non-condo,123200,1010000,14243.86,1,0.70380479,0.044308878,0.05763365,0.22668165,88523,0.060672574,0.76616758,2799,3,89,Very Walkable,7,5,6,0
1.0363E+13,Chicago,W,WALLEN,CHICAGO,CHICAGO,Non-condo,21185,325000,3038.99,0,0.83473682,0.022315789,0.060842104,0.11810526,55000,0.054209445,0.32217661,4869,6,69,Somewhat Walkable,8,4,6,0
2.62012E+13,Chicago,S,EWING,CHICAGO,CHICAGO,Non-condo,21691,152000,2909.3201,1,0.69040436,0.049637899,0.50724202,0.21620399,43358,0.22555752,0.1258761,1285,3,56,Somewhat Walkable,6,3,5,0
9.36314E+12,Chicago,N,OXFORD,CHICAGO,CHICAGO,Non-condo,29611,220000,4100.29,1,0.94023323,0.001457726,0.077259474,0.040816326,83419,0.039488118,0.28592321,NA,NA,81,Very Walkable,8,8,8,4437
1.33621E+13,Chicago,N,WASHTENAW,CHICAGO,CHICAGO,Non-condo,36579,546400,3258.3201,0,0.61423838,0.02549669,0.58907282,0.32119206,45724,0.2155454,0.19954278,1964,4,96,Walker's Paradise,6,6,6,18664
1.30512E+13,Chicago,N,NAGLE,CHICAGO,CHICAGO,Non-condo,27600,245000,3080.76,1,0.87502354,0.007716921,0.13984565,0.092979483,64352,0.060853366,0.27623525,902,2,75,Very Walkable,8,8,8,0
1.3242E+13,Chicago,W,BYRON,CHICAGO,CHICAGO,Non-condo,32189,357500,5395.77,1,0.56864077,0.036144577,0.49787885,0.34294927,64992,0.08053007,0.27420998,1530,2,68,Somewhat Walkable,4,10,7,0
1.40741E+13,Chicago,W,CARMEN,CHICAGO,CHICAGO,Non-condo,54683,400000,8815.5801,1,0.73140043,0.045404814,0.22811817,0.17423414,63433,0.073514745,0.50577003,1434,3,94,Walker's Paradise,5,5,5,3952
1.4333E+13,Chicago,W,WILLOW,CHICAGO,CHICAGO,Non-condo,63916,712000,11021.78,1,0.7751323,0.15721844,0.040438399,0.045351475,116510,0.06277179,0.53280395,2220,6,90,Very Walkable,6,9,8,0
1.92631E+13,Chicago,W,HAYFORD,CHICAGO,CHICAGO,Non-condo,12881,103000,1752.63,1,0.48812225,0.14132243,0.69586927,0.33530036,58381,0.19586784,0.08130081,1032,3,40,Car-Dependent,3,5,4,698
1.31711E+13,Chicago,W,GIDDINGS,CHICAGO,CHICAGO,Non-condo,16446,170000,1513.75,0,0.8149671,0.005482456,0.21546052,0.14720395,73102,0.06936416,0.20423892,546,3,64,Somewhat Walkable,6,6,6,10169
2.00213E+13,Chicago,E,BOWEN,CHICAGO,CHICAGO,Non-condo,-36761,326287,5272.6802,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,Very Walkable,2,1,2,73490
1.62621E+13,Chicago,S,SAWYER,CHICAGO,CHICAGO,Non-condo,18866,190000,0,0,0.38091105,0.025379609,0.95791757,0.55249459,30409,0.36456877,0.014685315,4200,9,87,Very Walkable,2,1,2,10547
1.41913E+13,Chicago,N,HAMILTON,CHICAGO,CHICAGO,Non-condo,138954,1850000,22360.6,0,0.88409758,0.01535549,0.087505259,0.063735798,92589,0.011498891,0.51704663,2610,6,77,Very Walkable,6,10,8,16929
1.90342E+13,Chicago,S,KARLOV,CHICAGO,CHICAGO,Non-condo,23146,260000,4043.3999,0,0.60422027,0.008234689,0.75090069,0.34637159,46477,0.03801249,0.077654086,2338,4,79,Very Walkable,4,1,3,1240
1.33031E+13,Chicago,N,NORDICA,CHICAGO,CHICAGO,Non-condo,42093,408000,6578.98,1,0.57056397,0.07909216,0.62971115,0.30591473,40810,0.11178528,0.098508105,1207,3,79,Very Walkable,5,1,3,0
1.43313E+13,Chicago,N,HOWE,CHICAGO,CHICAGO,Non-condo,362630,5600000,36555.75,0,0.88090241,0.033578172,0.06086044,0.058761805,80321,0.19792981,0.57763189,7836,6,96,Walker's Paradise,6,9,8,128200
1.7171E+13,Chicago,W,MONROE,CHICAGO,CHICAGO,Non-condo,63298,699000,8227.0098,1,0.68905002,0.16258158,0.071211025,0.12255257,104930,0.12602818,0.65817899,2540,3,85,Very Walkable,10,5,8,4143
1.03623E+13,Chicago,W,FARWELL,CHICAGO,CHICAGO,Non-condo,40326,494500,3668.29,1,0.656129,0.099354841,0.20473118,0.21053763,56181,0.10929082,0.31731722,1956,3,75,Very Walkable,6,1,4,0
1.3291E+13,Chicago,W,BELMONT,CHICAGO,CHICAGO,Non-condo,27791,200000,2516.9199,1,0.5701198,0.020671835,0.6257928,0.36011276,51147,0.13110657,0.08566235,3000,3,76,Very Walkable,6,1,4,0
1.31323E+13,Chicago,W,SUNNYSIDE,CHICAGO,CHICAGO,Non-condo,55648,455000,6531.8501,0,0.8064729,0.050858654,0.12945838,0.11162484,76979,0.03686348,0.5392065,3053,4,84,Very Walkable,5,2,4,10148
1.70632E+13,Chicago,W,IOWA,CHICAGO,CHICAGO,Non-condo,75006,620000,5677.7798,1,0.9001447,0.015195369,0.076700434,0.059696093,66190,0.086363636,0.52902097,7008,12,93,Walker's Paradise,2,4,3,51173
1.72833E+13,Chicago,S,WALLACE,CHICAGO,CHICAGO,Non-condo,33086,460000,2454.51,0,0.34284246,0.012593164,0.15728605,0.62940121,41652,0.17071395,0.1590578,2350,4,87,Very Walkable,9,7,8,1472
1.32523E+13,Chicago,N,TALMAN,CHICAGO,CHICAGO,Non-condo,21191,300000,4431.8198,1,0.61212516,0.044980444,0.53161669,0.29335073,54188,0.12744793,0.21790488,1750,2,83,Very Walkable,6,8,7,8808
2.50141E+13,Chicago,S,CLYDE,CHICAGO,CHICAGO,Non-condo,10206,127000,1213.72,0,0.009870661,0.96919674,0.015486726,0.006977536,56698,0.11503856,0.22124036,1187,3,61,Somewhat Walkable,3,3,3,0
1.31341E+13,Chicago,W,HUTCHINSON,CHICAGO,CHICAGO,Non-condo,40398,385000,844.56,1,0.83805496,0.018604651,0.17209302,0.10866807,98523,0.092693783,0.45537341,1480,4,83,Very Walkable,5,10,8,1124
1.60211E+13,Chicago,W,LE MOYNE,CHICAGO,CHICAGO,Non-condo,16898,288000,1336.97,1,0.32071024,0.15603395,0.81693906,0.46087366,38319,0.19199446,0.046958931,2362,6,83,Very Walkable,3,2,3,6744
1.13141E+13,Chicago,W,NORTH SHORE,CHICAGO,CHICAGO,Non-condo,42077,352000,2568,0,0.49930069,0.16483517,0.43956044,0.27792206,42078,0.26852125,0.25372398,5469,9,91,Walker's Paradise,5,1,3,26361
9.25402E+12,Chicago,N,OLCOTT,CHICAGO,CHICAGO,Non-condo,39639,750000,3486.1201,1,0.93245226,0.003230543,0.080469899,0.047283407,78903,0.040103298,0.27616587,NA,NA,68,Somewhat Walkable,8,6,7,8498
1.42032E+13,Chicago,N,SOUTHPORT,CHICAGO,CHICAGO,Non-condo,75301,915000,11132.12,0,0.91804361,0.020489095,0.05353602,0.042961005,105438,0.11869248,0.69946051,3212,3,95,Walker's Paradise,10,5,8,0
1.31942E+13,Chicago,N,NEENAH,CHICAGO,CHICAGO,Non-condo,25210,310000,3735.2,0,0.82118839,0.011115685,0.24317278,0.13805407,58100,0.079195477,0.17417417,1222,3,74,Very Walkable,6,1,4,1627
2.01012E+13,Chicago,S,CALUMET,CHICAGO,CHICAGO,Non-condo,12939,94000,2096.74,0,0.027777778,0.93518519,0.031144781,0.013468013,23726,0.28583404,0.22045264,8634,18,84,Very Walkable,2,2,2,0
1.32832E+13,Chicago,W,DEMING,CHICAGO,CHICAGO,Non-condo,32314,242000,5355.0801,1,0.43992606,0.03799548,0.83487368,0.47792155,43524,0.16536695,0.040593952,2722,5,82,Very Walkable,5,6,6,0
1.40511E+13,Chicago,N,WAYNE,CHICAGO,CHICAGO,Non-condo,87337,935000,13515.62,0,0.72974485,0.087167069,0.13838704,0.14322965,67115,0.12155095,0.44977456,8730,12,94,Walker's Paradise,6,1,4,4278
1.41831E+13,Chicago,W,PENSACOLA,CHICAGO,CHICAGO,Non-condo,138504,1615000,23176.26,0,0.83522844,0.025635725,0.14533801,0.11081249,64051,0.058345489,0.43613252,1844,3,93,Walker's Paradise,8,5,7,11074
1.42832E+13,Chicago,W,FULLERTON,CHICAGO,CHICAGO,Non-condo,104007,1060000,15260.23,0,0.82621413,0.032182563,0.054417789,0.1123464,50872,0.13655521,0.66928911,4724,7,95,Walker's Paradise,10,9,10,7569
1.4283E+13,Chicago,N,BURLING,CHICAGO,CHICAGO,Non-condo,54254,847500,8865.1602,0,0.85307693,0.033846155,0.048974358,0.086923078,84223,0.077018946,0.5600698,2530,6,97,Walker's Paradise,6,9,8,0
1.32232E+13,Chicago,N,KILBOURN,CHICAGO,CHICAGO,Non-condo,37097,330000,4227.8701,1,0.57372016,0.018771332,0.64095563,0.33890784,59327,0.038588755,0.14920984,1376,2,79,Very Walkable,5,3,4,5709
1.30913E+13,Chicago,N,LOCKWOOD,CHICAGO,CHICAGO,Non-condo,26964,357000,4270.73,0,0.73765898,0.014442768,0.23539557,0.20952791,62552,0.036687631,0.25492662,1649,4,74,Very Walkable,7,6,7,0
1.41731E+13,Chicago,W,CUYLER,CHICAGO,CHICAGO,Non-condo,61063,1437500,6108.21,0,0.8703776,0.029972753,0.12144803,0.069676921,96094,0.078286268,0.54800391,2812,6,84,Very Walkable,7,5,6,1153
1.03643E+13,Chicago,N,FAIRFIELD,CHICAGO,CHICAGO,Non-condo,37700,255000,4595.1802,1,0.61514246,0.04785141,0.15898001,0.28364551,43047,0.2767078,0.20358109,1803,4,92,Walker's Paradise,6,4,5,7323
1.71721E+13,Chicago,W,MONROE,CHICAGO,CHICAGO,Non-condo,26042,644176,3639.6101,1,0.68905002,0.16258158,0.071211025,0.12255257,104930,0.12602818,0.65817899,2320,3,90,Walker's Paradise,10,5,8,0
1.7173E+13,Chicago,W,HARRISON,CHICAGO,CHICAGO,Non-condo,47279,411000,6039.02,0,0.66500902,0.045207955,0.085443035,0.26627487,39300,0.43416959,0.48558989,1878,2,80,Very Walkable,8,9,9,8551
1.70712E+13,Chicago,W,OHIO,CHICAGO,CHICAGO,Non-condo,17182,425000,2679.26,0,0.72096187,0.034029037,0.3516334,0.21279491,66755,0.16575553,0.3699978,4644,12,90,Walker's Paradise,8,4,6,0
1.41922E+13,Chicago,N,ASHLAND,CHICAGO,CHICAGO,Non-condo,57891,532500,10388.32,0,0.88376188,0.017259598,0.097921804,0.078901023,104583,0.050488051,0.5563783,2864,6,94,Walker's Paradise,7,5,6,0
1.22421E+13,Chicago,N,OCONTO,CHICAGO,CHICAGO,Non-condo,44865,495000,6440.6602,0,0.8607235,0.00878553,0.19121447,0.10232558,64815,0.17021276,0.2020624,2732,3,72,Very Walkable,8,8,8,0
2.41421E+13,Chicago,S,CENTRAL PARK,CHICAGO,CHICAGO,Non-condo,7899,155000,884.27002,1,0.908355,0.051473957,0.078356497,0.023216741,97824,0.024272218,0.20416315,645,2,35,Car-Dependent,10,5,8,0
2.03211E+13,Chicago,S,BISHOP,CHICAGO,CHICAGO,Non-condo,9738,120000,1540.96,0,0.001088139,0.98966265,0.002176279,0.00054407,20640,0.52008349,0.054251436,1136,3,79,Very Walkable,2,2,2,0
1.2244E+13,Chicago,W,ADDISON,CHICAGO,HARWOOD HGTS,Non-condo,32573,275000,5698.5,0,0.8414405,0.008062349,0.21499597,0.12469766,59559,0.13222916,0.18544665,2168,7,64,Somewhat Walkable,7,8,8,1264
1.32122E+13,Chicago,W,WARWICK,CHICAGO,CHICAGO,Non-condo,41942,355000,6733.2798,1,0.68598485,0.028977273,0.5382576,0.23541667,57953,0.15066303,0.10871814,2613,6,74,Very Walkable,4,1,3,2318
1.70612E+13,Chicago,N,BELL,CHICAGO,CHICAGO,Non-condo,51108,300000,7969.5,0,0.71580189,0.092570752,0.23525943,0.15212265,89183,0.13907462,0.43273604,1512,4,89,Very Walkable,2,4,3,0
1.32332E+13,Chicago,N,RIDGEWAY,CHICAGO,CHICAGO,Non-condo,23940,195000,3851.23,1,0.57600963,0.031799275,0.60311282,0.33798471,49085,0.13817549,0.14258961,2618,8,88,Very Walkable,3,3,3,0
2.02822E+13,Chicago,S,HARVARD,CHICAGO,CHICAGO,Non-condo,22311,255000,1778.88,1,0.008573178,0.97795469,0.014390692,0.003980404,23200,0.46910506,0.048249029,6392,10,77,Very Walkable,1,1,1,0
1.3364E+13,Chicago,W,CORTLAND,CHICAGO,CHICAGO,Non-condo,12567,247937,1988.5699,0,0.684376,0.041810751,0.469978,0.21942785,81667,0.20289855,0.38618064,NA,NA,92,Walker's Paradise,5,4,5,0
2.13041E+13,Chicago,S,ESCANABA,CHICAGO,CHICAGO,Non-condo,8015,115900,1268.27,0,0.01551481,0.94866008,0.019464035,0.005923837,22772,0.39608878,0.086605616,1152,3,70,Very Walkable,2,2,2,0
1.3034E+13,Chicago,W,PETERSON,CHICAGO,CHICAGO,Non-condo,37493,442500,5932.8301,0,0.79120189,0.00958366,0.097879022,0.16339356,101402,0.058809619,0.42790699,1994,3,54,Somewhat Walkable,9,7,8,0
1.72843E+13,Chicago,W,30TH,CHICAGO,CHICAGO,Non-condo,37458,326000,1653.9399,1,0.21164614,0.010078387,0.048152294,0.76539755,23056,0.27250868,0.12984237,2276,4,82,Very Walkable,9,7,8,3380
1.60141E+13,Chicago,W,THOMAS,CHICAGO,CHICAGO,Non-condo,27179,345000,3014.1799,0,0.71931356,0.047993019,0.36881909,0.19197208,42451,0.16740681,0.23872964,1920,5,93,Walker's Paradise,2,4,3,0
1.70444E+13,Chicago,W,DELAWARE,CHICAGO,CHICAGO,Non-condo,100638,862500,8571.9697,0,0.75165653,0.1225815,0.055923667,0.10482375,49429,0.20928712,0.51314586,2880,4,98,Walker's Paradise,7,5,6,46467
1.4302E+13,Chicago,W,FLETCHER,CHICAGO,CHICAGO,Non-condo,115216,1265000,19201.779,1,0.87215805,0.015281402,0.12672381,0.083115913,155500,0.061119292,0.62150222,2694,3,89,Very Walkable,5,8,7,7806
1.7051E+13,Chicago,N,BOSWORTH,CHICAGO,CHICAGO,Non-condo,41908,500000,2908.6201,0,0.70923209,0.033362094,0.30227208,0.22260569,65058,0.16149245,0.54514384,1920,4,93,Walker's Paradise,5,4,5,21647
1.40513E+13,Chicago,W,ELMDALE,CHICAGO,CHICAGO,Non-condo,62283,555000,9820.5,1,0.72974485,0.087167069,0.13838704,0.14322965,67115,0.12155095,0.44977456,2926,6,95,Walker's Paradise,6,4,5,6068
1.42031E+13,Chicago,W,EDDY,CHICAGO,CHICAGO,Non-condo,62404,720000,9874.7197,0,0.91505563,0.012888107,0.056824841,0.055067368,95000,0.053288925,0.68887037,2646,6,92,Walker's Paradise,10,5,8,0
1.32131E+13,Chicago,W,NEWPORT,CHICAGO,CHICAGO,Non-condo,39393,235000,5800.79,0,0.68743128,0.014474167,0.47013557,0.25137413,38939,0.12349717,0.1415793,2460,6,74,Very Walkable,4,1,3,2225
1.42913E+13,Chicago,W,DIVERSEY,CHICAGO,CHICAGO,Non-condo,-47654,514000,8249.0098,0,0.88105726,0.02092511,0.084067546,0.070117474,102120,0.13137874,0.58303952,776,2,89,Very Walkable,9,9,9,105177
1.33542E+13,Chicago,N,SAINT LOUIS,CHICAGO,CHICAGO,Non-condo,32669,449000,5627.2998,0,0.38769531,0.087890625,0.88476563,0.48144531,42500,0.24440299,0.028917911,3774,9,90,Very Walkable,2,2,2,1960
1.32832E+13,Chicago,N,CENTRAL,CHICAGO,CHICAGO,Non-condo,19552,270000,2662.3301,1,0.43992606,0.03799548,0.83487368,0.47792155,43524,0.16536695,0.040593952,1040,2,83,Very Walkable,5,6,6,0
1.32523E+13,Chicago,N,TALMAN,CHICAGO,CHICAGO,Non-condo,69769,826500,6264.2202,1,0.61212516,0.044980444,0.53161669,0.29335073,54188,0.12744793,0.21790488,2432,3,85,Very Walkable,6,8,7,0
1.43022E+13,Chicago,W,WELLINGTON,CHICAGO,CHICAGO,Non-condo,93555,769000,13108.09,1,0.87215805,0.015281402,0.12672381,0.083115913,155500,0.061119292,0.62150222,2596,3,83,Very Walkable,5,8,7,10644
1.3034E+13,Chicago,W,PETERSON,CHICAGO,CHICAGO,Non-condo,45701,435000,7753.1699,1,0.79120189,0.00958366,0.097879022,0.16339356,101402,0.058809619,0.42790699,2194,3,54,Somewhat Walkable,9,7,8,0
1.22341E+13,Chicago,N,PLAINFIELD,CHICAGO,CHICAGO,Non-condo,26954,320000,4645.7598,0,0.88670939,0.001601281,0.1441153,0.086469173,52219,0.067223623,0.19856226,1542,3,54,Somewhat Walkable,9,8,9,1616
1.70411E+13,Chicago,N,LARRABEE,CHICAGO,CHICAGO,Non-condo,81149,772500,11683.7,1,0.35788742,0.59485751,0.027102154,0.028723652,22917,0.52225721,0.30642986,2236,3,89,Very Walkable,2,9,6,11762
1.31241E+13,Chicago,N,LINCOLN,CHICAGO,CHICAGO,Non-condo,37981,452750,5663.6602,1,0.7257961,0.029591508,0.2211322,0.2005468,60612,0.14216131,0.36753902,2261,2,96,Walker's Paradise,7,5,6,3924
1.60222E+13,Chicago,W,HIRSCH,CHICAGO,SKOKIE,Non-condo,24500,245000,3514.52,0,0.38433042,0.22374514,0.67419893,0.3259863,34512,0.37064323,0.15301785,3141,6,81,Very Walkable,3,8,6,0
2.0171E+13,Chicago,W,GARFIELD,CHICAGO,NORTHFIELD,Non-condo,12873,180000,1287.6899,0,0.007915568,0.96635884,0.02110818,0.013192612,33026,0.37465939,0.054495912,1900,6,64,Somewhat Walkable,3,4,4,0
1.41913E+13,Chicago,N,HOYNE,CHICAGO,CHICAGO,Non-condo,47654,465000,7540.7002,0,0.88409758,0.01535549,0.087505259,0.063735798,92589,0.011498891,0.51704663,2536,5,87,Very Walkable,6,10,8,0
1.42012E+13,Chicago,N,WAYNE,CHICAGO,CHICAGO,Non-condo,100277,1850000,14241.79,0,0.90418214,0.015352038,0.061937533,0.055584967,96667,0.14477211,0.61808431,2973,4,92,Walker's Paradise,7,5,6,0
1.41933E+13,Chicago,W,MELROSE,CHICAGO,CHICAGO,Non-condo,84480,1500000,15480.62,0,0.87853467,0.020565553,0.11118252,0.068766065,76694,0.059787851,0.53487623,800,2,86,Very Walkable,6,8,7,0
1.60123E+13,Chicago,W,CRYSTAL,CHICAGO,CHICAGO,Non-condo,38974,440000,6767.29,0,0.60349852,0.11867604,0.45703995,0.22912022,46215,0.29043478,0.28643477,2786,5,89,Very Walkable,2,8,5,2044
1.33641E+13,Chicago,N,FAIRFIELD,CHICAGO,CHICAGO,Non-condo,-2430,76000,1539.22,0,0.684376,0.041810751,0.469978,0.21942785,81667,0.20289855,0.38618064,2853,4,85,Very Walkable,3,4,4,12301
1.30942E+13,Chicago,W,WINNEMAC,CHICAGO,CHICAGO,Non-condo,27056,227500,3459.8601,1,0.71237552,0.012802276,0.24295875,0.23328592,66210,0.17752597,0.27222446,1082,3,72,Very Walkable,8,8,8,1681
1.72823E+13,Chicago,W,25TH,CHICAGO,CHICAGO,Non-condo,42630,480000,5772.6699,0,0.055279847,0.035842296,0.019023987,0.89660877,22000,0.37336138,0.17385209,2430,4,91,Walker's Paradise,9,4,7,2306
1.4324E+13,Chicago,N,SHEFFIELD,CHICAGO,CHICAGO,Non-condo,87742,702000,11108.05,0,0.91762811,0.022806548,0.033270728,0.042125035,123851,0.11151303,0.65435946,1440,4,95,Walker's Paradise,6,9,8,17544
2.41343E+13,Chicago,W,111TH,CHICAGO,CHICAGO,Non-condo,28084,290000,4596.5898,0,0.89249009,0.083399206,0.039525691,0.013043478,81607,0.008698941,0.30937973,3757,7,78,Very Walkable,4,4,4,0
1.31642E+13,Chicago,W,IRVING PARK,CHICAGO,PARK RIDGE,Non-condo,36954,380000,4588.9199,0,0.73753315,0.023474801,0.3111406,0.19005305,51205,0.2305235,0.24212791,3856,6,78,Very Walkable,5,9,7,7954
1.92222E+13,Chicago,S,KEELER,CHICAGO,CHICAGO,Non-condo,15531,202000,2358.29,1,0.62738574,0.013832954,0.78865349,0.31588164,56339,0.12392366,0.037638705,1326,3,81,Very Walkable,5,5,5,0
2.51722E+13,Chicago,S,GREEN,CHICAGO,CHICAGO,Non-condo,9783,136000,1101.9399,0,0.005577005,0.979837,0.008580009,0.001716002,42042,0.20872778,0.093281001,1178,3,59,Somewhat Walkable,2,5,4,0
1.31122E+13,Chicago,N,SAWYER,CHICAGO,LINCOLNWOOD,Non-condo,76953,805000,11047.14,0,0.55820942,0.050458714,0.23046504,0.33391333,56791,0.18165813,0.24583867,6950,12,87,Very Walkable,4,7,6,0
1.03242E+13,Chicago,N,CHICORA,CHICAGO,CHICAGO,Non-condo,53072,540000,7208.8398,1,0.90233445,0.006193426,0.070271559,0.067889474,103929,0.031676944,0.43960828,1663,4,55,Somewhat Walkable,9,8,9,11109
1.03642E+13,Chicago,N,WASHTENAW,CHICAGO,CHICAGO,Non-condo,41171,450000,5494.5601,1,0.48018435,0.075115204,0.26244241,0.39792627,41386,0.22222222,0.25794926,2538,3,91,Walker's Paradise,6,4,5,0
1.43241E+13,Chicago,N,DAYTON,CHICAGO,CHICAGO,Non-condo,209262,1790000,28351.65,1,0.91762811,0.022806548,0.033270728,0.042125035,123851,0.11151303,0.65435946,4264,5,95,Walker's Paradise,6,9,8,30262
1.30733E+13,Chicago,N,NEWLAND,CHICAGO,CHICAGO,Non-condo,36999,437500,4848.1899,1,0.85350186,0.003937008,0.13613759,0.1116867,66429,0.11356667,0.23157449,1430,3,68,Somewhat Walkable,7,8,8,0
1.60231E+13,Chicago,N,CENTRAL PARK,CHICAGO,CHICAGO,Non-condo,14303,170000,2263.3201,0,0.10319934,0.71993434,0.27317473,0.15406071,22576,0.43301019,0.04258845,2430,6,72,Very Walkable,3,1,2,0
1.31914E+13,Chicago,N,NEWCASTLE,CHICAGO,CHICAGO,Non-condo,23905,223250,2850.21,1,0.81887305,0.010333398,0.26184443,0.14700721,57950,0.17818289,0.15995295,832,2,61,Somewhat Walkable,8,1,5,1555
1.3154E+13,Chicago,N,KEYSTONE,CHICAGO,CHICAGO,Non-condo,47493,675000,8738.3799,0,0.68903565,0.083223246,0.21505944,0.17886394,38485,0.21969102,0.25216025,4353,8,81,Very Walkable,5,3,4,0
1.30731E+13,Chicago,N,NEVA,CHICAGO,CHICAGO,Non-condo,29331,283500,4079.03,0,0.85350186,0.003937008,0.13613759,0.1116867,66429,0.11356667,0.23157449,1074,2,73,Very Walkable,9,8,9,3195
1.70911E+13,Chicago,N,CANAL,CHICAGO,CHICAGO,Non-condo,87933,900000,12221.59,0,0.70314425,0.16985203,0.10758323,0.094944514,106193,0.16277294,0.57779813,2557,3,94,Walker's Paradise,5,5,5,2799
1.31742E+13,Chicago,N,AUSTIN,CHICAGO,CHICAGO,Non-condo,43649,454900,6266.1201,0,0.76891404,0.010293361,0.31497684,0.17936181,58125,0.11185331,0.11447282,1938,4,75,Very Walkable,7,8,8,0
1.4193E+13,Chicago,N,BELL,CHICAGO,CHICAGO,Non-condo,149005,1815000,24051.529,1,0.83896476,0.018691588,0.16462976,0.10711718,89750,0.11635866,0.61190963,3320,4,82,Very Walkable,6,10,8,15129
1.31323E+13,Chicago,W,MONTROSE,CHICAGO,CHICAGO,Non-condo,102187,550000,8912.3799,0,0.8064729,0.050858654,0.12945838,0.11162484,76979,0.03686348,0.5392065,2580,3,85,Very Walkable,5,2,4,47188
1.70621E+13,Chicago,W,LE MOYNE,CHICAGO,CHICAGO,Non-condo,73637,580000,2706.0801,0,0.78342617,0.028551532,0.20821726,0.15389971,86903,0.11668975,0.61045706,2656,5,97,Walker's Paradise,8,4,6,57007
1.60332E+13,Chicago,W,IOWA,CHICAGO,CHICAGO,Non-condo,28684,300000,2618.71,1,0.18407369,0.59827662,0.38062695,0.18139949,27443,0.35427192,0.038157001,2198,4,62,Somewhat Walkable,2,1,2,0
1.4074E+13,Chicago,N,DAMEN,CHICAGO,CHICAGO,Non-condo,49049,495000,7441.5601,1,0.78178155,0.031110117,0.18934646,0.15331244,61738,0.094159447,0.52942485,2113,3,91,Walker's Paradise,7,5,6,5816
1.71743E+13,Chicago,W,TAYLOR,CHICAGO,PALM SPGS,Non-condo,36711,405000,3409.2,1,0.59789288,0.054433715,0.11720808,0.32001755,56058,0.40095362,0.28781968,2694,5,84,Very Walkable,8,6,7,2426
1.43041E+13,Chicago,N,ASHLAND,CHICAGO,CHICAGO,Non-condo,58011,585500,9179.5703,0,0.79459924,0.06090204,0.11577133,0.11749497,106071,0.11944824,0.47021374,1700,4,90,Very Walkable,9,9,9,0
1.41711E+13,Chicago,W,LELAND,CHICAGO,CHICAGO,Non-condo,74026,710000,10615.16,0,0.75329673,0.042307694,0.23241758,0.16098902,62841,0.16515775,0.53936899,5100,12,89,Very Walkable,4,5,5,8519
1.4314E+13,Chicago,W,ARMITAGE,CHICAGO,CHICAGO,Non-condo,54277,582000,7563.6602,0,0.85173059,0.015902713,0.088400371,0.10710945,117180,0.013336297,0.74372083,4128,6,87,Very Walkable,9,4,7,6478
1.2241E+13,Chicago,NA,FOREST  PRESERV,CHICAGO,CHICAGO,Non-condo,38370,395000,6769.7598,0,0.8607235,0.00878553,0.19121447,0.10232558,64815,0.17021276,0.2020624,2516,5,57,Somewhat Walkable,7,8,8,1148
1.43022E+13,Chicago,W,SURF,CHICAGO,CHICAGO,Non-condo,218444,1895000,27275.82,0,0.86477989,0.014375562,0.082659476,0.088050313,103125,0.085162424,0.62159789,3797,4,84,Very Walkable,9,8,9,28444
1.42913E+13,Chicago,W,DIVERSEY,CHICAGO,CHICAGO,Non-condo,68096,830000,7636.54,0,0.90929836,0.017969195,0.061893895,0.055333715,102162,0.10867412,0.5733692,2656,6,83,Very Walkable,6,9,8,0
1.4324E+13,Chicago,N,MAUD,CHICAGO,CHICAGO,Non-condo,60072,572500,10527.25,1,0.91762811,0.022806548,0.033270728,0.042125035,123851,0.11151303,0.65435946,1603,2,91,Walker's Paradise,8,9,9,0
1.30941E+13,Chicago,W,WINNEMAC,CHICAGO,CHICAGO,Non-condo,9789,185000,0,0,0.76229,0.015556938,0.2022402,0.17828251,53594,0.15976065,0.19476439,1587,4,73,Very Walkable,8,6,7,8711
1.31241E+13,Chicago,N,WESTERN,CHICAGO,CHICAGO,Non-condo,18758,355000,5475.1699,0,0.57952821,0.077803835,0.19285418,0.2981101,43604,0.18474528,0.25214654,1545,4,96,Walker's Paradise,7,5,6,19793
1.33632E+13,Chicago,N,CALIFORNIA,CHICAGO,CHICAGO,Non-condo,37506,335000,5150.4199,0,0.49721706,0.13481757,0.67903525,0.28262213,32391,0.29930323,0.18418661,1900,4,83,Very Walkable,3,4,4,1629
